genome_id,media_id,group_id
GCF_002151545.1,RCH2_defined_Glucose_noNitrogen_cpd00119,set2IT075
GCF_002151545.1,RCH2_defined_Glucose_noNitrogen_cpd00119,set3IT003
GCF_002151545.1,RCH2_defined_Glucose_noNitrogen_cpd00322,set2IT086
GCF_002151545.1,RCH2_defined_Glucose_noNitrogen_cpd00322,set3IT014
GCF_002151545.1,RCH2_defined_Glucose_noNitrogen_cpd00107,set2IT087
GCF_002151545.1,RCH2_defined_Glucose_noNitrogen_cpd00107,set3IT015
GCF_002151545.1,RCH2_defined_Glucose_noNitrogen_cpd00039,set2IT076
GCF_002151545.1,RCH2_defined_Glucose_noNitrogen_cpd00039,set3IT004
GCF_002151545.1,RCH2_defined_Glucose_noNitrogen_cpd00066,set2IT088
GCF_002151545.1,RCH2_defined_Glucose_noNitrogen_cpd00066,set3IT016
GCF_002151545.1,RCH2_defined_Glucose_noNitrogen_cpd00129,set2IT083
GCF_002151545.1,RCH2_defined_Glucose_noNitrogen_cpd00129,set3IT011
GCF_002151545.1,RCH2_defined_Glucose_noNitrogen_cpd00054,set2IT079
GCF_002151545.1,RCH2_defined_Glucose_noNitrogen_cpd00054,set3IT007
GCF_002151545.1,RCH2_defined_Glucose_noNitrogen_cpd00156,set2IT085
GCF_002151545.1,RCH2_defined_Glucose_noNitrogen_cpd00156,set3IT013
GCF_002151545.1,RCH2_defined_Glucose_noNitrogen_cpd00122,set3IT020
GCF_002151545.1,RCH2_defined_Glucose_noNitrogen_cpd00209,set3IT001
GCF_002151545.1,RCH2_defined_Glucose_noNitrogen_cpd00209,set3IT025
GCF_000832305.1,RCH2_defined_noCarbon_cpd00136,set1IT040
GCF_000832305.1,RCH2_defined_noCarbon_cpd00136,set2IT069
GCF_000832305.1,RCH2_defined_noCarbon_cpd00024,set1IT031
GCF_000832305.1,RCH2_defined_noCarbon_cpd00024,set2IT059
GCF_000832305.1,RCH2_defined_noCarbon_cpd00082,set2IT057
GCF_000832305.1,RCH2_defined_noCarbon_cpd00222,set2IT060
GCF_000832305.1,RCH2_defined_noCarbon_cpd00363,set1IT041
GCF_000832305.1,RCH2_defined_noCarbon_cpd00363,set2IT070
GCF_000832305.1,RCH2_defined_noCarbon_cpd00035,set2IT050
GCF_000832305.1,RCH2_defined_noCarbon_cpd00035,set2IT077
GCF_000832305.1,RCH2_defined_noCarbon_cpd00132,set1IT045
GCF_000832305.1,RCH2_defined_noCarbon_cpd00132,set2IT074
GCF_000832305.1,RCH2_defined_noCarbon_cpd00053,set1IT046
GCF_000832305.1,RCH2_defined_noCarbon_cpd00053,set2IT075
GCF_000832305.1,RCH2_defined_noCarbon_cpd00119,set1IT043
GCF_000832305.1,RCH2_defined_noCarbon_cpd00119,set2IT072
GCF_000832305.1,RCH2_defined_noCarbon_cpd00107,set2IT051
GCF_000832305.1,RCH2_defined_noCarbon_cpd00107,set2IT078
GCF_000832305.1,RCH2_defined_noCarbon_cpd00130,set1IT042
GCF_000832305.1,RCH2_defined_noCarbon_cpd00130,set2IT071
GCF_000832305.1,RCH2_defined_noCarbon_cpd00066,set2IT052
GCF_000832305.1,RCH2_defined_noCarbon_cpd00129,set2IT049
GCF_000832305.1,RCH2_defined_noCarbon_cpd00161,set1IT044
GCF_000832305.1,RCH2_defined_noCarbon_cpd00065,set2IT053
GCF_000832305.1,RCH2_defined_noCarbon_cpd00065,set2IT080
GCF_000832305.1,RCH2_defined_noCarbon_cpd00211,set2IT056
GCF_000832305.1,RCH2_defined_noCarbon_-4818729677292480068,set1IT036
GCF_000832305.1,RCH2_defined_noCarbon_-4818729677292480068,set2IT065
GCF_000832305.1,RCH2_defined_noCarbon_cpd00221,set1IT034
GCF_000832305.1,RCH2_defined_noCarbon_cpd00221,set2IT063
GCF_000832305.1,RCH2_defined_noCarbon_cpd00159,set1IT035
GCF_000832305.1,RCH2_defined_noCarbon_cpd00159,set2IT064
GCF_000832305.1,RCH2_defined_noCarbon_cpd00141,set1IT039
GCF_000832305.1,RCH2_defined_noCarbon_cpd00141,set2IT068
GCF_000832305.1,RCH2_defined_noCarbon_cpd00020,set1IT037
GCF_000832305.1,RCH2_defined_noCarbon_cpd00020,set2IT066
GCF_000832305.1,RCH2_defined_noCarbon_cpd00036,set1IT038
GCF_000832305.1,RCH2_defined_noCarbon_cpd00036,set2IT067
GCF_000832305.1,RCH2_defined_noCarbon_cpd00076,set1IT030
GCF_000832305.1,RCH2_defined_noCarbon_cpd00137,set1IT033
GCF_000832305.1,RCH2_defined_noNitrogen_-6447438133475219131,set3IT002
GCF_000832305.1,RCH2_defined_noNitrogen_cpd00117,set2IT094
GCF_000832305.1,RCH2_defined_noNitrogen_cpd00117,set3IT020
GCF_000832305.1,RCH2_defined_noNitrogen_cpd00033,set3IT014
GCF_000832305.1,RCH2_defined_noNitrogen_cpd00132,set2IT087
GCF_000832305.1,RCH2_defined_noNitrogen_cpd00274,set3IT021
GCF_000832305.1,RCH2_defined_noNitrogen_cpd00053,set3IT013
GCF_000832305.1,RCH2_defined_noNitrogen_cpd00322,set2IT090
GCF_000832305.1,RCH2_defined_noNitrogen_cpd00322,set3IT016
GCF_000832305.1,RCH2_defined_noNitrogen_cpd00107,set2IT091
GCF_000832305.1,RCH2_defined_noNitrogen_cpd00107,set3IT017
GCF_000832305.1,RCH2_defined_noNitrogen_cpd00039,set2IT084
GCF_000832305.1,RCH2_defined_noNitrogen_cpd00066,set3IT018
GCF_000832305.1,RCH2_defined_noNitrogen_cpd00054,set2IT085
GCF_000832305.1,RCH2_defined_noNitrogen_cpd00054,set3IT010
GCF_000832305.1,RCH2_defined_noNitrogen_cpd00161,set2IT086
GCF_000832305.1,RCH2_defined_noNitrogen_cpd00065,set2IT093
GCF_000832305.1,RCH2_defined_noNitrogen_cpd00065,set3IT019
GCF_000832305.1,RCH2_defined_noNitrogen_cpd00156,set2IT089
GCF_000832305.1,RCH2_defined_noNitrogen_cpd00156,set3IT015
GCF_000832305.1,RCH2_defined_noNitrogen_cpd00209,set3IT026
GCF_000832305.1,RCH2_defined_noNitrogen_cpd00075,set3IT027
GCF_000015245.1,RCH2_defined_noCarbon_cpd00024,set1H5
GCF_000015245.1,RCH2_defined_noCarbon_cpd00024,set2H17
GCF_000015245.1,RCH2_defined_noCarbon_cpd00182,set1H23
GCF_000015245.1,RCH2_defined_noCarbon_cpd00182,set2H35
GCF_000015245.1,RCH2_defined_noCarbon_-6447438133475219131,set1H20
GCF_000015245.1,RCH2_defined_noCarbon_-6447438133475219131,set1H34
GCF_000015245.1,RCH2_defined_noCarbon_-6447438133475219131,set2H32
GCF_000015245.1,RCH2_defined_noCarbon_-6447438133475219131,set2H46
GCF_000015245.1,RCH2_defined_noCarbon_cpd00367,set1H27
GCF_000015245.1,RCH2_defined_noCarbon_cpd00367,set2H39
GCF_000015245.1,RCH2_defined_noCarbon_cpd00158,set1H8
GCF_000015245.1,RCH2_defined_noCarbon_cpd00158,set2H20
GCF_000015245.1,RCH2_defined_noCarbon_cpd00027,set1H3
GCF_000015245.1,RCH2_defined_noCarbon_cpd00027,set1H31
GCF_000015245.1,RCH2_defined_noCarbon_cpd00027,set2H15
GCF_000015245.1,RCH2_defined_noCarbon_cpd00027,set2H43
GCF_000015245.1,RCH2_defined_noCarbon_cpd00179,set1H4
GCF_000015245.1,RCH2_defined_noCarbon_cpd00179,set2H16
GCF_000015245.1,RCH2_defined_noCarbon_cpd00314,set1H13
GCF_000015245.1,RCH2_defined_noCarbon_cpd00314,set2H25
GCF_000015245.1,RCH2_defined_noCarbon_cpd00138,set1H28
GCF_000015245.1,RCH2_defined_noCarbon_cpd00138,set2H40
GCF_000015245.1,RCH2_defined_noCarbon_cpd24418,set1H18
GCF_000015245.1,RCH2_defined_noCarbon_cpd24418,set2H30
GCF_000015245.1,RCH2_defined_noCarbon_cpd00246,set1H26
GCF_000015245.1,RCH2_defined_noCarbon_cpd00246,set2H38
GCF_000015245.1,RCH2_defined_noCarbon_cpd00023,set1H16
GCF_000015245.1,RCH2_defined_noCarbon_cpd00023,set2H28
GCF_000015245.1,RCH2_defined_noCarbon_cpd00053,set1H17
GCF_000015245.1,RCH2_defined_noCarbon_cpd00053,set2H29
GCF_000015245.1,RCH2_defined_noCarbon_cpd00054,set1H30
GCF_000015245.1,RCH2_defined_noCarbon_cpd00054,set2H42
GCF_000015245.1,RCH2_defined_noCarbon_cpd00122,set1H22
GCF_000015245.1,RCH2_defined_noCarbon_cpd00122,set1H36
GCF_000015245.1,RCH2_defined_noCarbon_cpd00122,set2H34
GCF_000015245.1,RCH2_defined_noCarbon_cpd00122,set2H48
GCF_000015245.1,RCH2_defined_noCarbon_cpd00029,set1H6
GCF_000015245.1,RCH2_defined_noCarbon_cpd00029,set2H18
GCF_000015245.1,RCH2_defined_noCarbon_cpd00118,set1H21
GCF_000015245.1,RCH2_defined_noCarbon_cpd00118,set1H35
GCF_000015245.1,RCH2_defined_noCarbon_cpd00118,set2H33
GCF_000015245.1,RCH2_defined_noCarbon_cpd00118,set2H47
GCF_000015245.1,RCH2_defined_noCarbon_-4818729677292480068,set1H10
GCF_000015245.1,RCH2_defined_noCarbon_-4818729677292480068,set1H32
GCF_000015245.1,RCH2_defined_noCarbon_-4818729677292480068,set1H45
GCF_000015245.1,RCH2_defined_noCarbon_-4818729677292480068,set1H46
GCF_000015245.1,RCH2_defined_noCarbon_-4818729677292480068,set1H47
GCF_000015245.1,RCH2_defined_noCarbon_-4818729677292480068,set1H48
GCF_000015245.1,RCH2_defined_noCarbon_-4818729677292480068,set2H10
GCF_000015245.1,RCH2_defined_noCarbon_-4818729677292480068,set2H22
GCF_000015245.1,RCH2_defined_noCarbon_-4818729677292480068,set2H44
GCF_000015245.1,RCH2_defined_noCarbon_-4818729677292480068,set2H9
GCF_000015245.1,RCH2_defined_noCarbon_cpd00159,set1H9
GCF_000015245.1,RCH2_defined_noCarbon_cpd00159,set2H21
GCF_000015245.1,RCH2_defined_noCarbon_cpd00020,set1H11
GCF_000015245.1,RCH2_defined_noCarbon_cpd00020,set2H23
GCF_000015245.1,RCH2_defined_noCarbon_cpd00076,set1H29
GCF_000015245.1,RCH2_defined_noCarbon_cpd00076,set2H41
GCF_000015245.1,RCH2_defined_noCarbon_cpd00184,set1H25
GCF_000015245.1,RCH2_defined_noCarbon_cpd00184,set2H37
GCF_000015245.1,RCH2_defined_noCarbon_cpd00249,set1H24
GCF_000015245.1,RCH2_defined_noCarbon_cpd00249,set2H36
GCF_000015245.1,RCH2_defined_noNitrogen_cpd00182,set3H17
GCF_000015245.1,RCH2_defined_noNitrogen_cpd00182,set3H37
GCF_000015245.1,RCH2_defined_noCarbon_-4818729677292480068,set3H19
GCF_000015245.1,RCH2_defined_noCarbon_-4818729677292480068,set3H39
GCF_000015245.1,RCH2_defined_noNitrogen_-6447438133475219131,set3H27
GCF_000015245.1,RCH2_defined_noNitrogen_-6447438133475219131,set3H7
GCF_000015245.1,RCH2_defined_noNitrogen_cpd00367,set3H13
GCF_000015245.1,RCH2_defined_noNitrogen_cpd00367,set3H33
GCF_000015245.1,RCH2_defined_noNitrogen_cpd27103,set3H18
GCF_000015245.1,RCH2_defined_noNitrogen_cpd27103,set3H38
GCF_000015245.1,RCH2_defined_noNitrogen_cpd00033,set3H21
GCF_000015245.1,RCH2_defined_noNitrogen_cpd00033,set3H41
GCF_000015245.1,RCH2_defined_noNitrogen_cpd00051,set3H23
GCF_000015245.1,RCH2_defined_noNitrogen_cpd00051,set3H3
GCF_000015245.1,RCH2_defined_noNitrogen_cpd00041,set3H16
GCF_000015245.1,RCH2_defined_noNitrogen_cpd00041,set3H36
GCF_000015245.1,RCH2_defined_noNitrogen_cpd00119,set3H24
GCF_000015245.1,RCH2_defined_noNitrogen_cpd00119,set3H4
GCF_000015245.1,RCH2_defined_noNitrogen_cpd00107,set3H14
GCF_000015245.1,RCH2_defined_noNitrogen_cpd00107,set3H34
GCF_000015245.1,RCH2_defined_noNitrogen_cpd00039,set3H15
GCF_000015245.1,RCH2_defined_noNitrogen_cpd00039,set3H35
GCF_000015245.1,RCH2_defined_noNitrogen_cpd00129,set3H20
GCF_000015245.1,RCH2_defined_noNitrogen_cpd00129,set3H40
GCF_000015245.1,RCH2_defined_noNitrogen_cpd00054,set3H10
GCF_000015245.1,RCH2_defined_noNitrogen_cpd00054,set3H30
GCF_000015245.1,RCH2_defined_noNitrogen_cpd00161,set3H11
GCF_000015245.1,RCH2_defined_noNitrogen_cpd00161,set3H31
GCF_000015245.1,RCH2_defined_noNitrogen_cpd00122,set3H28
GCF_000015245.1,RCH2_defined_noNitrogen_cpd00122,set3H8
GCF_000015245.1,RCH2_defined_noNitrogen_cpd00118,set3H12
GCF_000015245.1,RCH2_defined_noNitrogen_cpd00118,set3H32
GCF_000006965.1,RCH2_defined_noCarbon_cpd01354,set1IT034
GCF_000006965.1,RCH2_defined_noCarbon_cpd00185,set1IT005
GCF_000006965.1,RCH2_defined_noCarbon_cpd00158,set1IT013
GCF_000006965.1,RCH2_defined_noCarbon_cpd00082,set1IT002
GCF_000006965.1,RCH2_defined_noCarbon_cpd00108,set1IT008
GCF_000006965.1,RCH2_defined_noCarbon_cpd27103,set1IT031
GCF_000006965.1,RCH2_defined_noCarbon_cpd00027,set1IT001
GCF_000006965.1,RCH2_defined_noCarbon_cpd00179,set1IT006
GCF_000006965.1,RCH2_defined_noCarbon_cpd00314,set1IT018
GCF_000006965.1,RCH2_defined_noCarbon_cpd00138,set1IT035
GCF_000006965.1,RCH2_defined_noCarbon_cpd00382,set1IT009
GCF_000006965.1,RCH2_defined_noCarbon_cpd00105,set1IT011
GCF_000006965.1,RCH2_defined_noCarbon_cpd01030,set1IT033
GCF_000006965.1,RCH2_defined_noCarbon_cpd00588,set1IT021
GCF_000006965.1,RCH2_defined_noCarbon_cpd00794,set1IT023
GCF_000006965.1,RCH2_defined_noCarbon_cpd00154,set1IT007
GCF_000006965.1,RCH2_defined_noCarbon_cpd00100,set1IT020
GCF_000006965.1,RCH2_defined_noCarbon_cpd00224,set1IT004
GCF_000006965.1,RCH2_defined_noCarbon_cpd00751,set1IT012
GCF_000006965.1,RCH2_defined_noCarbon_cpd00053,set1IT026
GCF_000006965.1,RCH2_defined_noCarbon_cpd00119,set1IT024
GCF_000006965.1,RCH2_defined_noCarbon_cpd00107,set1IT028
GCF_000006965.1,RCH2_defined_noCarbon_cpd00039,set1IT025
GCF_000006965.1,RCH2_defined_noCarbon_cpd00130,set1IT022
GCF_000006965.1,RCH2_defined_noCarbon_cpd00129,set1IT027
GCF_000006965.1,RCH2_defined_noCarbon_cpd00396,set1IT010
GCF_000006965.1,RCH2_defined_noCarbon_cpd00121,set1IT019
GCF_000006965.1,RCH2_defined_noCarbon_cpd00122,set1IT030
GCF_000006965.1,RCH2_defined_noCarbon_-4818729677292480068,set1IT015
GCF_000006965.1,RCH2_defined_noCarbon_cpd00159,set1IT014
GCF_000006965.1,RCH2_defined_noCarbon_cpd00020,set1IT016
GCF_000006965.1,RCH2_defined_noCarbon_cpd00036,set1IT017
GCF_000006965.1,RCH2_defined_noCarbon_cpd00076,set1IT003
GCF_000006965.1,RCH2_defined_noCarbon_cpd00249,set1IT032
GCF_000006965.1,RCH2_defined_Glucose_noNitrogen_cpd00307,set3IT029
GCF_000006965.1,RCH2_defined_Glucose_noNitrogen_cpd27103,set3IT025
GCF_000006965.1,RCH2_defined_Glucose_noNitrogen_cpd11589,set3IT019
GCF_000006965.1,RCH2_defined_Glucose_noNitrogen_cpd00051,set3IT001
GCF_000006965.1,RCH2_defined_Glucose_noNitrogen_cpd00132,set3IT007
GCF_000006965.1,RCH2_defined_Glucose_noNitrogen_cpd00053,set3IT008
GCF_000006965.1,RCH2_defined_Glucose_noNitrogen_cpd00119,set3IT002
GCF_000006965.1,RCH2_defined_Glucose_noNitrogen_cpd00107,set3IT014
GCF_000006965.1,RCH2_defined_Glucose_noNitrogen_cpd00054,set3IT005
GCF_000006965.1,RCH2_defined_Glucose_noNitrogen_cpd00122,set3IT024
GCF_000006965.1,RCH2_defined_Glucose_noNitrogen_cpd00209,set3IT032
GCF_000006965.1,RCH2_defined_Glucose_noNitrogen_cpd00249,set3IT027
GCF_001307275.1,RCH2_defined_noCarbon_cpd00024,set1IT008
GCF_001307275.1,RCH2_defined_noCarbon_cpd00024,set1IT028
GCF_001307275.1,RCH2_defined_noCarbon_-6447438133475219131,set5IT075
GCF_001307275.1,RCH2_defined_noCarbon_cpd00367,set5IT081
GCF_001307275.1,RCH2_defined_noCarbon_cpd00117,set5IT073
GCF_001307275.1,RCH2_defined_noCarbon_cpd00082,set1IT002
GCF_001307275.1,RCH2_defined_noCarbon_cpd00082,set1IT022
GCF_001307275.1,RCH2_defined_noCarbon_cpd00108,set1IT006
GCF_001307275.1,RCH2_defined_noCarbon_cpd00108,set1IT026
GCF_001307275.1,RCH2_defined_noCarbon_cpd00222,set1IT012
GCF_001307275.1,RCH2_defined_noCarbon_cpd00222,set1IT029
GCF_001307275.1,RCH2_defined_noCarbon_cpd27103,set5IT078
GCF_001307275.1,RCH2_defined_noCarbon_cpd00027,set1IT001
GCF_001307275.1,RCH2_defined_noCarbon_cpd00027,set1IT021
GCF_001307275.1,RCH2_defined_noCarbon_cpd00314,set2IT061
GCF_001307275.1,RCH2_defined_noCarbon_cpd00314,set2IT079
GCF_001307275.1,RCH2_defined_noCarbon_cpd00138,set5IT082
GCF_001307275.1,RCH2_defined_noCarbon_cpd00105,set1IT007
GCF_001307275.1,RCH2_defined_noCarbon_cpd00105,set1IT027
GCF_001307275.1,RCH2_defined_noCarbon_cpd00588,set2IT066
GCF_001307275.1,RCH2_defined_noCarbon_cpd00588,set2IT084
GCF_001307275.1,RCH2_defined_noCarbon_cpd00794,set2IT069
GCF_001307275.1,RCH2_defined_noCarbon_cpd00794,set2IT087
GCF_001307275.1,RCH2_defined_noCarbon_cpd00154,set1IT005
GCF_001307275.1,RCH2_defined_noCarbon_cpd00154,set1IT025
GCF_001307275.1,RCH2_defined_noCarbon_cpd00363,set2IT064
GCF_001307275.1,RCH2_defined_noCarbon_cpd00363,set2IT082
GCF_001307275.1,RCH2_defined_noCarbon_cpd00100,set2IT065
GCF_001307275.1,RCH2_defined_noCarbon_cpd00100,set2IT083
GCF_001307275.1,RCH2_defined_noCarbon_cpd00246,set5IT080
GCF_001307275.1,RCH2_defined_noCarbon_cpd00035,set5IT069
GCF_001307275.1,RCH2_defined_noCarbon_cpd00224,set1IT004
GCF_001307275.1,RCH2_defined_noCarbon_cpd00224,set1IT024
GCF_001307275.1,RCH2_defined_noCarbon_cpd00051,set2IT070
GCF_001307275.1,RCH2_defined_noCarbon_cpd00051,set2IT088
GCF_001307275.1,RCH2_defined_noCarbon_cpd00132,set2IT076
GCF_001307275.1,RCH2_defined_noCarbon_cpd00132,set2IT094
GCF_001307275.1,RCH2_defined_noCarbon_cpd00041,set2IT073
GCF_001307275.1,RCH2_defined_noCarbon_cpd00041,set2IT091
GCF_001307275.1,RCH2_defined_noCarbon_cpd00023,set2IT074
GCF_001307275.1,RCH2_defined_noCarbon_cpd00023,set2IT092
GCF_001307275.1,RCH2_defined_noCarbon_cpd00053,set2IT077
GCF_001307275.1,RCH2_defined_noCarbon_cpd00053,set2IT095
GCF_001307275.1,RCH2_defined_noCarbon_cpd00119,set2IT071
GCF_001307275.1,RCH2_defined_noCarbon_cpd00119,set2IT089
GCF_001307275.1,RCH2_defined_noCarbon_cpd00322,set5IT071
GCF_001307275.1,RCH2_defined_noCarbon_cpd00107,set5IT072
GCF_001307275.1,RCH2_defined_noCarbon_cpd00039,set2IT072
GCF_001307275.1,RCH2_defined_noCarbon_cpd00039,set2IT090
GCF_001307275.1,RCH2_defined_noCarbon_cpd00130,set2IT068
GCF_001307275.1,RCH2_defined_noCarbon_cpd00130,set2IT086
GCF_001307275.1,RCH2_defined_noCarbon_cpd00129,set2IT078
GCF_001307275.1,RCH2_defined_noCarbon_cpd00129,set2IT096
GCF_001307275.1,RCH2_defined_noCarbon_cpd00121,set2IT063
GCF_001307275.1,RCH2_defined_noCarbon_cpd00121,set2IT081
GCF_001307275.1,RCH2_defined_noCarbon_cpd00122,set5IT077
GCF_001307275.1,RCH2_defined_noCarbon_cpd00029,set1IT013
GCF_001307275.1,RCH2_defined_noCarbon_cpd00029,set1IT030
GCF_001307275.1,RCH2_defined_noCarbon_cpd00118,set5IT076
GCF_001307275.1,RCH2_defined_noCarbon_-4818729677292480068,set1IT018
GCF_001307275.1,RCH2_defined_noCarbon_-4818729677292480068,set1IT035
GCF_001307275.1,RCH2_defined_noCarbon_cpd00221,set1IT016
GCF_001307275.1,RCH2_defined_noCarbon_cpd00221,set1IT033
GCF_001307275.1,RCH2_defined_noCarbon_cpd00106,set1IT014
GCF_001307275.1,RCH2_defined_noCarbon_cpd00106,set1IT031
GCF_001307275.1,RCH2_defined_noCarbon_cpd00159,set1IT017
GCF_001307275.1,RCH2_defined_noCarbon_cpd00159,set1IT034
GCF_001307275.1,RCH2_defined_noCarbon_cpd00020,set1IT019
GCF_001307275.1,RCH2_defined_noCarbon_cpd00020,set1IT036
GCF_001307275.1,RCH2_defined_noCarbon_cpd00036,set1IT020
GCF_001307275.1,RCH2_defined_noCarbon_cpd00036,set1IT037
GCF_001307275.1,RCH2_defined_noCarbon_cpd00076,set1IT003
GCF_001307275.1,RCH2_defined_noCarbon_cpd00076,set1IT023
GCF_001307275.1,RCH2_defined_noCarbon_cpd01741,set2IT067
GCF_001307275.1,RCH2_defined_noCarbon_cpd01741,set2IT085
GCF_001307275.1,RCH2_defined_noCarbon_cpd00249,set5IT079
GCF_001307275.1,RCH2_defined_Glucose_noNitrogen_cpd00128,set6IT051
GCF_001307275.1,RCH2_defined_Glucose_noNitrogen_cpd00182,set6IT050
GCF_001307275.1,RCH2_defined_noCarbon_cpd00027,set6IT056
GCF_001307275.1,RCH2_defined_Glucose_noNitrogen_cpd00307,set6IT055
GCF_001307275.1,RCH2_defined_Glucose_noNitrogen_cpd00117,set5IT089
GCF_001307275.1,RCH2_defined_Glucose_noNitrogen_cpd27103,set6IT049
GCF_001307275.1,RCH2_defined_Glucose_noNitrogen_cpd00550,set5IT088
GCF_001307275.1,RCH2_defined_Glucose_noNitrogen_cpd24418,set5IT091
GCF_001307275.1,RCH2_defined_Glucose_noNitrogen_cpd00246,set6IT053
GCF_001307275.1,RCH2_defined_Glucose_noNitrogen_cpd00322,set5IT084
GCF_001307275.1,RCH2_defined_Glucose_noNitrogen_cpd00107,set5IT085
GCF_001307275.1,RCH2_defined_Glucose_noNitrogen_cpd00066,set5IT086
GCF_001307275.1,RCH2_defined_Glucose_noNitrogen_cpd00069,set5IT087
GCF_001307275.1,RCH2_defined_Glucose_noNitrogen_cpd00118,set5IT093
GCF_001307275.1,RCH2_defined_Glucose_noNitrogen_cpd00075,set6IT058
GCF_001307275.1,RCH2_defined_Glucose_noNitrogen_cpd00151,set6IT054
GCF_001307275.1,RCH2_defined_Glucose_noNitrogen_cpd00073,set6IT059
GCF_001307275.1,RCH2_defined_Glucose_noNitrogen_cpd00249,set6IT052
GCF_002090195.1,RCH2_defined_noCarbon_cpd00182,set5IT022
GCF_002090195.1,RCH2_defined_noCarbon_cpd00182,set5IT064
GCF_002090195.1,RCH2_defined_noCarbon_cpd00367,set5IT024
GCF_002090195.1,RCH2_defined_noCarbon_cpd00367,set5IT066
GCF_002090195.1,RCH2_defined_noCarbon_6299436681454560565,set5IT012
GCF_002090195.1,RCH2_defined_noCarbon_6299436681454560565,set5IT054
GCF_002090195.1,RCH2_defined_noCarbon_cpd00117,set5IT018
GCF_002090195.1,RCH2_defined_noCarbon_cpd00117,set5IT060
GCF_002090195.1,RCH2_defined_noCarbon_cpd00158,set5IT001
GCF_002090195.1,RCH2_defined_noCarbon_cpd00158,set5IT043
GCF_002090195.1,RCH2_defined_noCarbon_cpd00082,set4IT083
GCF_002090195.1,RCH2_defined_noCarbon_cpd00082,set5IT029
GCF_002090195.1,RCH2_defined_noCarbon_cpd00222,set4IT094
GCF_002090195.1,RCH2_defined_noCarbon_cpd00222,set5IT040
GCF_002090195.1,RCH2_defined_noCarbon_cpd27103,set5IT021
GCF_002090195.1,RCH2_defined_noCarbon_cpd00027,set11IT070
GCF_002090195.1,RCH2_defined_noCarbon_cpd00027,set11IT080
GCF_002090195.1,RCH2_defined_noCarbon_cpd00027,set4IT082
GCF_002090195.1,RCH2_defined_noCarbon_cpd00027,set5IT028
GCF_002090195.1,RCH2_defined_noCarbon_cpd00079,set4IT095
GCF_002090195.1,RCH2_defined_noCarbon_cpd00079,set5IT041
GCF_002090195.1,RCH2_defined_noCarbon_cpd00179,set4IT086
GCF_002090195.1,RCH2_defined_noCarbon_cpd00179,set5IT032
GCF_002090195.1,RCH2_defined_noCarbon_cpd00382,set4IT089
GCF_002090195.1,RCH2_defined_noCarbon_cpd00382,set5IT035
GCF_002090195.1,RCH2_defined_noCarbon_cpd00105,set4IT092
GCF_002090195.1,RCH2_defined_noCarbon_cpd00105,set5IT038
GCF_002090195.1,RCH2_defined_noCarbon_cpd01030,set5IT025
GCF_002090195.1,RCH2_defined_noCarbon_cpd01030,set5IT067
GCF_002090195.1,RCH2_defined_noCarbon_cpd00550,set5IT017
GCF_002090195.1,RCH2_defined_noCarbon_cpd00550,set5IT059
GCF_002090195.1,RCH2_defined_noCarbon_cpd00588,set5IT011
GCF_002090195.1,RCH2_defined_noCarbon_cpd00588,set5IT053
GCF_002090195.1,RCH2_defined_noCarbon_cpd00794,set5IT014
GCF_002090195.1,RCH2_defined_noCarbon_cpd00794,set5IT056
GCF_002090195.1,RCH2_defined_noCarbon_cpd00154,set4IT088
GCF_002090195.1,RCH2_defined_noCarbon_cpd00154,set5IT034
GCF_002090195.1,RCH2_defined_noCarbon_cpd24418,set5IT062
GCF_002090195.1,RCH2_defined_noCarbon_cpd00100,set5IT010
GCF_002090195.1,RCH2_defined_noCarbon_cpd00246,set5IT023
GCF_002090195.1,RCH2_defined_noCarbon_cpd00246,set5IT065
GCF_002090195.1,RCH2_defined_noCarbon_cpd00035,set5IT016
GCF_002090195.1,RCH2_defined_noCarbon_cpd00035,set5IT058
GCF_002090195.1,RCH2_defined_noCarbon_cpd00751,set4IT093
GCF_002090195.1,RCH2_defined_noCarbon_cpd00751,set5IT039
GCF_002090195.1,RCH2_defined_noCarbon_cpd00053,set5IT015
GCF_002090195.1,RCH2_defined_noCarbon_cpd00130,set5IT013
GCF_002090195.1,RCH2_defined_noCarbon_cpd00130,set5IT055
GCF_002090195.1,RCH2_defined_noCarbon_cpd00396,set4IT090
GCF_002090195.1,RCH2_defined_noCarbon_cpd00396,set5IT036
GCF_002090195.1,RCH2_defined_noCarbon_cpd00121,set5IT009
GCF_002090195.1,RCH2_defined_noCarbon_cpd00121,set5IT051
GCF_002090195.1,RCH2_defined_noCarbon_cpd00029,set4IT096
GCF_002090195.1,RCH2_defined_noCarbon_cpd00029,set5IT042
GCF_002090195.1,RCH2_defined_noCarbon_-4818729677292480068,set5IT005
GCF_002090195.1,RCH2_defined_noCarbon_-4818729677292480068,set5IT047
GCF_002090195.1,RCH2_defined_noCarbon_cpd00221,set5IT003
GCF_002090195.1,RCH2_defined_noCarbon_cpd00221,set5IT045
GCF_002090195.1,RCH2_defined_noCarbon_cpd00159,set5IT004
GCF_002090195.1,RCH2_defined_noCarbon_cpd00159,set5IT046
GCF_002090195.1,RCH2_defined_noCarbon_cpd00020,set5IT006
GCF_002090195.1,RCH2_defined_noCarbon_cpd00020,set5IT048
GCF_002090195.1,RCH2_defined_noCarbon_cpd00036,set5IT007
GCF_002090195.1,RCH2_defined_noCarbon_cpd00036,set5IT049
